STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT11,WT11_ATTRIBUTES
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,30-04-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",77,",,0",45,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,01-05-2000,,,,,0.08,",,0,2400",0,"P,,0",0,"P,,0",79,",,0",54,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,02-05-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",76,",,0",53,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,03-05-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",75,",,0",60,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,04-05-2000,,,,,0,"T,,0,2400",0,"P,,0",0,"P,,0",77,",,0",60,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,05-05-2000,,,,,0.16,",,0,2400",0,"P,,0",0,"P,,0",82,",,0",63,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,06-05-2000,,,,,,,0,"P,,0",0,"P,,0",,,,,,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,07-05-2000,,,,,0.19,",,0,2400",0,"P,,0",0,"P,,0",82,",,0",63,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,08-05-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",81,",,0",69,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,09-05-2000,,,,,0.78,",,0,2400",0,"P,,0",0,"P,,0",83,",,0",52,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,10-05-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",73,",,0",50,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,11-05-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",86,",,0",56,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,12-05-2000,,,,,0.7,",,0,2400",0,"P,,0",0,"P,,0",84,",,0",62,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,13-05-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",70,",,0",43,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,14-05-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",65,",,0",42,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,15-05-2000,,,,,0,",,0,2400",0,"P,,0",0,"P,,0",73,",,0",48,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,16-05-2000,,,,,0,"T,,0,2400",0,"P,,0",0,"P,,0",80,",,0",53,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,17-05-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",82,",,0",64,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,18-05-2000,,,,,0.08,",,0,2400",0,"P,,0",0,"P,,0",79,",,0",68,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,19-05-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",70,",,0",51,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,20-05-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",,,,,,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,21-05-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",70,",,0",47,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,22-05-2000,,,,,0.31,",,0,2400",0,"P,,0",0,"P,,0",80,",,0",56,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,23-05-2000,,,,,0.27,",,0,2400",0,"P,,0",0,"P,,0",84,",,0",62,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,24-05-2000,,,,,0.01,",,0,2400",0,"P,,0",0,"P,,0",89,",,0",65,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,25-05-2000,,,,,0,"T,,0,2400",0,"P,,0",0,"P,,0",78,",,0",53,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,26-05-2000,,,,,0.45,",,0,2400",0,"P,,0",0,"P,,0",69,",,0",54,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,27-05-2000,,,,,0.05,",,0,2400",0,"P,,0",0,"P,,0",80,",,0",54,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,28-05-2000,,,,,0.02,",,0,2400",0,"P,,0",0,"P,,0",68,",,0",58,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,29-05-2000,,,,,0,"T,,0,2400",0,"P,,0",0,"P,,0",76,",,0",57,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,30-05-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",83,",,0",58,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,31-05-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",88,",,0",66,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,01-06-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",90,",,0",67,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,02-06-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",88,",,0",56,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,03-06-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",74,",,0",53,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,04-06-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",81,",,0",54,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,05-06-2000,,,,,0,"T,,0,2400",0,"P,,0",0,"P,,0",73,",,0",49,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,06-06-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",72,",,0",47,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,07-06-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",79,",,0",46,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,08-06-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",86,",,0",58,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,09-06-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",88,",,0",63,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,10-06-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",93,",,0",72,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,11-06-2000,,,,,0.02,",,0,2400",0,"P,,0",0,"P,,0",92,",,0",64,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,12-06-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",92,",,0",73,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,13-06-2000,,,,,1.41,",,0,2400",0,"P,,0",0,"P,,0",92,",,0",69,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,14-06-2000,,,,,0.04,",,0,2400",0,"P,,0",0,"P,,0",92,",,0",67,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,15-06-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",85,",,0",67,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,16-06-2000,,,,,3.6,",,0,2400",0,"P,,0",0,"P,,0",85,",,0",65,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,17-06-2000,,,,,0.96,",,0,2400",0,"P,,0",0,"P,,0",74,",,0",63,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,18-06-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",73,",,0",63,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,19-06-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",80,",,0",62,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,20-06-2000,,,,,0.51,",,0,2400",0,"P,,0",0,"P,,0",87,",,0",67,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,21-06-2000,,,,,0,"T,,0,2400",0,"P,,0",0,"P,,0",79,",,0",64,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,22-06-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",87,",,0",63,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,23-06-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",90,",,0",65,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,24-06-2000,,,,,2,",,0,2400",0,"P,,0",0,"P,,0",87,",,0",71,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,25-06-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",83,",,0",71,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,26-06-2000,,,,,0.17,",,0,2400",0,"P,,0",0,"P,,0",82,",,0",68,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,27-06-2000,,,,,0.25,",,0,2400",0,"P,,0",0,"P,,0",80,",,0",63,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,28-06-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",77,",,0",63,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,29-06-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",79,",,0",59,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,30-06-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",78,",,0",58,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,01-07-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",83,",,0",57,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,02-07-2000,,,,,0,"T,,0,2400",0,"P,,0",0,"P,,0",84,",,0",58,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,03-07-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",89,",,0",73,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,04-07-2000,,,,,0.8,",,0,2400",0,"P,,0",0,"P,,0",90,",,0",73,",,0",,,,,1,",,0",,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,05-07-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",85,",,0",70,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,06-07-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",87,",,0",70,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,07-07-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",82,",,0",64,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,08-07-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",85,",,0",64,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,09-07-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",90,",,0",64,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,10-07-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",93,",,0",72,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,11-07-2000,,,,,0.61,",,0,2400",0,"P,,0",0,"P,,0",86,",,0",71,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,12-07-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",83,",,0",70,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,13-07-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",87,",,0",71,",,0",,,1,",,0",,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,14-07-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",88,",,0",66,",,0",,,1,",,0",,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,15-07-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",88,",,0",62,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,16-07-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",83,",,0",62,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,17-07-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",83,",,0",62,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,18-07-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",87,",,0",71,",,0",,,,,,,,,,,1,",,0",,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,19-07-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",77,",,0",62,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,20-07-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",78,",,0",60,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,21-07-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",79,",,0",56,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,22-07-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",83,",,0",60,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,23-07-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",79,",,0",59,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,24-07-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",81,",,0",57,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,25-07-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",81,",,0",58,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,26-07-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",83,",,0",60,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,27-07-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",89,",,0",66,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,28-07-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",85,",,0",70,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,29-07-2000,,,,,0.18,",,0,2400",0,"P,,0",0,"P,,0",72,",,0",67,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,30-07-2000,,,,,0.14,",,0,2400",0,"P,,0",0,"P,,0",82,",,0",67,",,0",,,1,",,0",,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,31-07-2000,,,,,0.03,",,0,2400",0,"P,,0",0,"P,,0",81,",,0",64,",,0",,,1,",,0",,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,01-08-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",85,",,0",64,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,02-08-2000,,,,,0.37,",,0,2400",0,"P,,0",0,"P,,0",88,",,0",65,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,03-08-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",84,",,0",65,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,04-08-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",83,",,0",66,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,05-08-2000,,,,,1.35,",,0,2400",0,"P,,0",0,"P,,0",80,",,0",66,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,06-08-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",92,",,0",66,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,07-08-2000,,,,,0.68,",,0,2400",0,"P,,0",0,"P,,0",84,",,0",71,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,08-08-2000,,,,,1.7,",,0,2400",0,"P,,0",0,"P,,0",85,",,0",72,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,09-08-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",95,",,0",71,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,10-08-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",85,",,0",66,",,0",,,,,1,",,0",,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,11-08-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",83,",,0",62,",,0",,,,,1,",,0",,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,12-08-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",79,",,0",56,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,13-08-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",82,",,0",57,",,0",,,1,",,0",,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,14-08-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",87,",,0",57,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,15-08-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",92,",,0",70,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,16-08-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",86,",,0",70,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,17-08-2000,,,,,1.26,",,0,2400",0,"P,,0",0,"P,,0",96,",,0",69,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,18-08-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",79,",,0",63,",,0",,,,,1,",,0",,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,19-08-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",74,",,0",62,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,20-08-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",76,",,0",61,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,21-08-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",83,",,0",62,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,22-08-2000,,,,,0.28,",,0,2400",0,"P,,0",0,"P,,0",84,",,0",69,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,23-08-2000,,,,,3.47,",,0,2400",0,"P,,0",0,"P,,0",86,",,0",68,",,0",,,,,1,",,0",,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,24-08-2000,,,,,0.02,",,0,2400",0,"P,,0",0,"P,,0",88,",,0",64,",,0",,,,,1,",,0",,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,25-08-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",83,",,0",64,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,26-08-2000,,,,,0.05,",,0,2400",0,"P,,0",0,"P,,0",76,",,0",65,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,27-08-2000,,,,,2.2,",,0,2400",0,"P,,0",0,"P,,0",85,",,0",65,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,28-08-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",87,",,0",71,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,29-08-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",92,",,0",71,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,30-08-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",90,",,0",72,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,31-08-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",88,",,0",70,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,01-09-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",90,",,0",70,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,02-09-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",86,",,0",70,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,03-09-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",89,",,0",69,",,0",,,1,",,0",,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,04-09-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",79,",,0",62,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,05-09-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",74,",,0",55,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,06-09-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",79,",,0",54,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,07-09-2000,,,,,0,"P,,0,2400",0,"P,,0",0,"P,,0",84,",,0",65,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,08-09-2000,,,,,0.02,",,0,2400",0,"P,,0",0,"P,,0",77,",,0",66,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,09-09-2000,,,,,0.48,",,0,2400",0,"P,,0",0,"P,,0",77,",,0",72,",,0",,,,,,,,,,,,,,
USC00127125,"1 WSW PRINCETON, IN US",38.35178,-87.59257,137.2,10-09-2000,,,,,0.72,",,0,2400",0,"P,,0",0,"P,,0",82,",,0",71,",,0",,,1,",,0",,,,,,,,,,
